animal,Noun,|animals|
ankle,Noun,|ankles|
Anna,Noun,|Annas|
Annas,Noun,|Annases|
answer,Noun,|answers|
Antipas,Noun,|Antipases|
ape,Noun,|apes|
Aphek,Noun,|Apheks|
Aphekah,Noun,|Aphekahs|
Aphekk,Noun,|Aphekks|
Aphiah,Noun,|Aphiahs|
Apollos,Noun,|Apolloses|
apostle,Noun,|apostles|
Apphia,Noun,|Apphias|
April,Noun,|Aprils|
Arab,Noun,|Arabs|
Arabah,Noun,|Arabahs|
Arabia,Noun,|Arabias|
Arad,Noun,|Arads|
Arah,Noun,|Arahs|
Aram,Noun,|Arams|
Aramaic,Noun,|Aramaics|
Aramean,Noun,|Arameans|
Aran,Noun,|Arans|
Ararat,Noun,|Ararats|
Araunah,Noun,|Araunahs|
Arba,Noun,|Arbas|
Arbath,Noun,|Arbaths|
Archelaus,Noun,|Archelauses|
Archippus,Noun,|Archippuses|
Ard,Noun,|Ards|
area,Noun,|areas|
Areli,Noun,|Arelis|
Argob,Noun,|Argobs|
Aridai,Noun,|Aridais|
Aridatha,Noun,|Aridathas|
Arimathea,Noun,|Arimatheas|
Arioch,Noun,|Arioches|
Arisai,Noun,|Arisais|
Aristarchus,Noun,|Aristarchuses|
ark,Noun,|arks|
Arkite,Noun,|Arkites|
arm,Noun,|arms|
Armoni,Noun,|Armonis|
armor,Noun,|armor|
army,Noun,|armies|
Arni,Noun,|Arnis|
Arnon,Noun,|Arnons|
Arodi,Noun,|Arodis|
Aroer,Noun,|Aroers|
Arphaxad,Noun,|Arphaxads|
arrow,Noun,|arrows|
Artaxerxes,Noun,|Artaxerxeses|
Artemis,Noun,|Artemises|
Arubboth,Noun,|Arubboths|
Arumah,Noun,|Arumahs|
Arvadite,Noun,|Arvadites|
Asa,Noun,|Asas|
Asahel,Noun,|Asahels|
Asaph,Noun,|Asaphs|
Asenath,Noun,|Asenaths|
ash,Noun,|ashes|
Ashan,Noun,|Ashans|
Ashbel,Noun,|Ashbels|
Ashdod,Noun,|Ashdods|
Asher,Noun,|Ashers|
Asherah,Noun,|Asherahs|
Ashkelon,Noun,|Ashkelons|
Ashkenaz,Noun,|Ashkenazs|
Ashnah,Noun,|Ashnahs|
Ashpenaz,Noun,|Ashpenazs|
Ashtaroth,Noun,|Ashtaroths|
Ashtoreth,Noun,|Ashtoreths|
Ashuri,Noun,|Ashuris|
Ashurite,Noun,|Ashurites|
Aspatha,Noun,|Aspathas|
Asriel,Noun,|Asriels|
Asshur,Noun,|Asshurs|
Assir,Noun,|Assirs|
Assyria,Noun,|Assyrias|
astrologer,Noun,|astrologers|
Atad,Noun,|Atads|
Ataroth,Noun,|Ataroths|
Ater,Noun,|Aters|
Athaiah,Noun,|Athaiahs|
Athak,Noun,|Athaks|
Athens,Noun,|Athenses|
Augustus,Noun,|Augustuses|
authority,Noun,|authorities|
Avith,Noun,|Aviths|
Avvim,Noun,|Avvims|
Avvite,Noun,|Avvites|
axe,Noun,|axes|
Azaniah,Noun,|Azaniahs|
Azarel,Noun,|Azarels|
Azariah,Noun,|Azariahs|
Azbuk,Noun,|Azbuks|
Azekah,Noun,|Azekahs|
Azgad,Noun,|Azgads|
Azmaveth,Noun,|Azmaveths|
Azmon,Noun,|Azmons|
Azor,Noun,|Azors|
Azrikam,Noun,|Azrikams|
Azzur,Noun,|Azzurs|
Baal,Noun,|Baals|
Baal-Hanan,Noun,|Baal-Hanans|
Baalah,Noun,|Baalahs|
Baalath,Noun,|Baalaths|
Baana,Noun,|Baanas|
Baanah,Noun,|Baanahs|
Babel,Noun,|Babels|
baby,Noun,|babies|
Babylon,Noun,|Babylons|
Babylonia,Noun,|Babylonias|
back,Noun,|backs|
bag,Noun,|bags|
Bahurim,Noun,|Bahurims|
Bakbuk,Noun,|Bakbuks|
Bakbukiah,Noun,|Bakbukiahs|
Balaam,Noun,|Balaams|
Balah,Noun,|Balahs|
Balak,Noun,|Balaks|
bamboo,Noun,|bamboo|
bandage,Noun,|bandages|
Bani,Noun,|Banis|
bank,Noun,|banks|
Baptist,Noun,|Baptists|
bar,Noun,|bars|
Barabbas,Noun,|Barabbases|
Barak,Noun,|Baraks|
Barhum,Noun,|Barhums|
bark,Noun,|bark|
Barkos,Noun,|Barkoses|
barley,Noun,|barley|
barn,Noun,|barns|
Barnabas,Noun,|Barnabases|
Barsabbas,Noun,|Barsabbases|
Bartholomew,Noun,|Bartholomews|
Bartimaeus,Noun,|Bartimaeuses|
Baruch,Noun,|Baruches|
Barzillai,Noun,|Barzillais|
Basemath,Noun,|Basemaths|
Bashan,Noun,|Bashans|
basket,Noun,|baskets|
bathroom,Noun,|bathrooms|
Bathsheba,Noun,|Bathshebas|
battle,Noun,|battles|
battlefield,Noun,|battlefields|
Bazluth,Noun,|Bazluths|
beak,Noun,|beaks|
Bealoth,Noun,|Bealoths|
beam,Noun,|beams|
